Will Bernie Sanders win a majority of Democratic pledged delegates on Super Tuesday?,2020-02-07T18:00:49Z,2020-03-03T07:59:49Z,No,"['Yes', 'No']","['US Politics', 'Elections and Referenda']",697,654,338,237,,https://www.gjopen.com/questions/1517-will-bernie-sanders-win-a-majority-of-democratic-pledged-delegates-on-super-tuesday
13306,2020-03-03T07:10:11Z,15,[0.0],[-15.0],
12694,2020-03-03T06:51:00Z,12,[15.0],[-7.0],
34959,2020-03-03T05:13:06Z,3,[45.0],[-10.0],
81430,2020-03-03T03:18:35Z,4,[18.0],[-12.0],
55091,2020-03-03T02:37:01Z,3,[50.0],[7.0],
63674,2020-03-03T02:18:50Z,6,[22.0],[-30.0],
63290,2020-03-03T02:17:35Z,6,[20.0],[-45.0],Drastic reduction yet again due to Klobuchar dropping now. The remaining candidates will get that 15% threshold forcing Bernie into a likely plurality.
1646,2020-03-03T00:40:48Z,3,[17.0],[-3.0],
767,2020-03-02T23:52:17Z,2,[30.0],[-25.0],"Looks like some, or quite a few, in the party establishment are setting a coup on Bernie. Buttigieg stopped his campaign yesterday, and announced today he is endorsing Biden. Klobuchar stopped her campaign today and immediately announced she'd be endorsing Biden as well. There's pressure on Warren to drop out but she seems resolute to make it through Super Tuesday. Several polls show that majority of Warren supporters would go to Bernie but there's not a clear indication who Warren will endorse. Will have to see how many delegates Bloomberg takes away and the effect last minute endorsements of Biden have."
84791,2020-03-02T23:40:16Z,10,[9.0],[-3.0],
12694,2020-03-02T23:28:28Z,11,[22.0],[4.0],Updating for the increased vote and delegate share Biden and Warren are likely to get with the dropouts.
12694,2020-03-02T23:28:06Z,10,[18.0],[-7.0],Updating for the increased vote and delegate share Biden and Warren are likely to get with the dropouts.
79464,2020-03-02T23:17:28Z,9,[30.0],[-30.0],
84880,2020-03-02T22:32:31Z,5,[17.0],[4.0],
31275,2020-03-02T22:31:47Z,7,[34.0],[-5.0],More likely plurality.
85520,2020-03-02T22:28:08Z,3,[20.0],[-5.0],Looks like Biden is becoming the stop Bernie candidate. Have a feeling the narrative has shifted.
151,2020-03-02T21:47:06Z,3,[30.0],[-5.0],"Due to Joe Biden's showing in SC, I'm lowering my estimate for Bernie Sanders to win a majority."
81152,2020-03-02T20:58:19Z,3,[60.0],[-5.0],
28153,2020-03-02T20:00:36Z,6,[0.0],[-5.0],
20044,2020-03-02T19:56:17Z,13,[12.0],[-11.0],
691,2020-03-02T19:30:55Z,17,[15.0],[0.0],
75824,2020-03-02T19:29:25Z,10,[57.0],[-2.0],
82270,2020-03-02T19:18:38Z,1,[20.0],[20.0],
1333,2020-03-02T19:17:30Z,40,[19.0],[1.0],
33637,2020-03-02T19:12:49Z,2,[72.0],[26.0],
67844,2020-03-02T19:05:53Z,3,[5.0],[-10.0],"The proportional delegate system coupled with the way the race is likely to go -Biden strong in the South and in diverse states with high proportions of African Americans and Sanders strong in less diverse, more liberal states-, means Biden and Sanders won't be able to get a majority of the delegates. FiveThirtyEight has a nice little program you can use to run simulations and see: https://projects.fivethirtyeight.com/super-tuesday/"
78237,2020-03-02T18:54:29Z,4,[23.0],[-4.0],
32258,2020-03-02T18:05:36Z,8,[0.0],[-20.0],
84288,2020-03-02T17:16:41Z,2,[63.0],[20.0],
64808,2020-03-02T17:11:45Z,5,[48.0],[37.0],
85844,2020-03-02T16:44:25Z,1,[50.0],[50.0],
10924,2020-03-02T16:40:28Z,4,[50.0],[-5.0],
63489,2020-03-02T15:32:56Z,3,[55.0],[-40.0],Strong South Carolina showing by Biden; Bernie has an ace in the hole with Texas and California
